frame_id,camera_id,timestamp,face_id,entity_id,confidence,bounding_box
FRAME_001199,CAM_LAB_CORR,2025-10-16T15:27:04.225Z,F100828,E100828,0.72,"{""x"":106,""y"":240,""width"":86,""height"":132}"
FRAME_001200,CAM_CAF_01,2025-10-24T16:11:05.225Z,F100273,E100273,0.97,"{""x"":465,""y"":372,""width"":120,""height"":122}"
FRAME_001201,CAM_CAF_01,2025-09-29T10:08:56.225Z,F100779,E100779,0.71,"{""x"":294,""y"":157,""width"":126,""height"":101}"
FRAME_001202,CAM_AC_MAIN,2025-10-23T18:09:37.225Z,F100082,E100082,0.86,"{""x"":364,""y"":352,""width"":91,""height"":176}"
FRAME_001203,CAM_LIB_ENT,2025-09-25T12:45:11.225Z,F100221,E100221,0.94,"{""x"":263,""y"":154,""width"":119,""height"":176}"
FRAME_001204,CAM_PARKING,2025-10-05T07:25:13.225Z,F100888,E100888,0.75,"{""x"":321,""y"":346,""width"":100,""height"":140}"
FRAME_001205,CAM_HOSTEL_A,2025-10-22T03:42:36.225Z,F100288,E100288,0.73,"{""x"":254,""y"":135,""width"":95,""height"":114}"
FRAME_001206,CAM_LIB_ENT,2025-10-23T04:20:13.225Z,F100717,E100717,0.82,"{""x"":440,""y"":400,""width"":111,""height"":110}"
FRAME_001207,CAM_HOSTEL_A,2025-10-21T17:37:56.225Z,F100320,E100320,0.72,"{""x"":225,""y"":373,""width"":105,""height"":173}"
FRAME_001208,CAM_HOSTEL_A,2025-10-02T03:30:05.225Z,F100486,E100486,0.75,"{""x"":204,""y"":347,""width"":145,""height"":136}"
FRAME_001209,CAM_GYM_ENT,2025-10-08T12:56:54.225Z,F100678,E100678,0.78,"{""x"":413,""y"":346,""width"":88,""height"":103}"
FRAME_001210,CAM_CAF_01,2025-10-18T16:36:47.225Z,F100637,E100637,0.86,"{""x"":149,""y"":154,""width"":142,""height"":102}"
FRAME_001211,CAM_ADMIN_LOBBY,2025-10-16T06:10:54.225Z,F100499,E100499,0.8,"{""x"":194,""y"":158,""width"":99,""height"":145}"
FRAME_001212,CAM_LAB_CORR,2025-10-14T14:29:02.225Z,F100537,E100537,0.88,"{""x"":267,""y"":343,""width"":140,""height"":120}"
FRAME_001213,CAM_HOSTEL_A,2025-10-23T06:09:55.225Z,F100851,E100851,0.88,"{""x"":293,""y"":271,""width"":129,""height"":117}"
FRAME_001214,CAM_GYM_ENT,2025-10-13T15:27:29.225Z,F100720,E100720,0.97,"{""x"":399,""y"":273,""width"":128,""height"":116}"
FRAME_001215,CAM_CAF_01,2025-10-13T12:50:24.225Z,F100291,E100291,0.98,"{""x"":224,""y"":376,""width"":144,""height"":155}"
FRAME_001216,CAM_LIB_ENT,2025-10-08T15:05:55.225Z,F100885,E100885,0.77,"{""x"":351,""y"":374,""width"":85,""height"":155}"
FRAME_001217,CAM_LIB_ENT,2025-10-01T09:39:35.225Z,F100149,E100149,0.77,"{""x"":226,""y"":126,""width"":109,""height"":122}"
FRAME_001218,CAM_AC_MAIN,2025-09-29T04:53:55.225Z,F100374,E100374,0.74,"{""x"":153,""y"":396,""width"":95,""height"":175}"
FRAME_001219,CAM_LAB_CORR,2025-10-23T17:45:21.225Z,F100857,E100857,0.82,"{""x"":182,""y"":147,""width"":123,""height"":100}"
FRAME_001220,CAM_LAB_CORR,2025-10-01T17:37:56.225Z,F100933,E100933,0.9,"{""x"":101,""y"":249,""width"":94,""height"":129}"
FRAME_001221,CAM_ADMIN_LOBBY,2025-10-15T03:41:14.225Z,F100568,E100568,0.94,"{""x"":119,""y"":150,""width"":103,""height"":136}"
FRAME_001222,CAM_LAB_CORR,2025-10-24T02:35:26.225Z,F100161,E100161,0.97,"{""x"":499,""y"":223,""width"":144,""height"":166}"
FRAME_001223,CAM_LIB_ENT,2025-09-27T02:47:54.225Z,F100493,E100493,0.89,"{""x"":404,""y"":382,""width"":132,""height"":125}"
FRAME_001224,CAM_GYM_ENT,2025-10-07T10:08:27.225Z,F100556,E100556,0.85,"{""x"":193,""y"":357,""width"":94,""height"":113}"
FRAME_001225,CAM_PARKING,2025-10-14T14:57:48.226Z,F100329,E100329,0.92,"{""x"":470,""y"":350,""width"":115,""height"":156}"
FRAME_001226,CAM_ADMIN_LOBBY,2025-10-04T06:17:42.226Z,F100109,E100109,0.98,"{""x"":371,""y"":187,""width"":86,""height"":125}"
FRAME_001227,CAM_HOSTEL_A,2025-10-19T07:16:21.226Z,F100592,E100592,0.82,"{""x"":474,""y"":351,""width"":90,""height"":107}"
FRAME_001228,CAM_LIB_ENT,2025-10-08T09:10:25.226Z,F100672,E100672,0.94,"{""x"":276,""y"":369,""width"":92,""height"":117}"
FRAME_001229,CAM_CAF_01,2025-10-18T04:38:19.226Z,F100708,E100708,0.84,"{""x"":360,""y"":147,""width"":118,""height"":153}"
FRAME_001230,CAM_GYM_ENT,2025-09-25T06:04:57.226Z,F100876,E100876,0.98,"{""x"":450,""y"":118,""width"":85,""height"":115}"
FRAME_001231,CAM_GYM_ENT,2025-10-07T16:01:39.226Z,F100010,E100010,0.8,"{""x"":319,""y"":390,""width"":128,""height"":165}"
FRAME_001232,CAM_AC_MAIN,2025-10-06T09:10:37.226Z,F100601,E100601,0.84,"{""x"":429,""y"":345,""width"":117,""height"":130}"
FRAME_001233,CAM_PARKING,2025-10-11T15:12:22.226Z,F100115,E100115,0.84,"{""x"":231,""y"":217,""width"":145,""height"":117}"
FRAME_001234,CAM_ADMIN_LOBBY,2025-10-20T14:40:29.226Z,F100311,E100311,0.8,"{""x"":219,""y"":198,""width"":98,""height"":136}"
FRAME_001235,CAM_HOSTEL_A,2025-09-28T05:31:41.226Z,F100139,E100139,0.77,"{""x"":312,""y"":255,""width"":97,""height"":160}"
FRAME_001236,CAM_LAB_CORR,2025-10-01T07:35:33.226Z,F100821,E100821,0.91,"{""x"":445,""y"":108,""width"":89,""height"":174}"
FRAME_001237,CAM_CAF_01,2025-10-14T07:47:07.226Z,F100207,E100207,0.92,"{""x"":424,""y"":362,""width"":108,""height"":149}"
FRAME_001238,CAM_AC_MAIN,2025-10-14T03:33:45.226Z,F100172,E100172,0.8,"{""x"":457,""y"":320,""width"":81,""height"":157}"
FRAME_001239,CAM_LIB_ENT,2025-10-03T17:36:21.226Z,F100243,E100243,0.98,"{""x"":341,""y"":321,""width"":136,""height"":113}"
FRAME_001240,CAM_LIB_ENT,2025-10-10T14:20:37.226Z,F100061,E100061,0.88,"{""x"":164,""y"":261,""width"":133,""height"":133}"
FRAME_001241,CAM_PARKING,2025-10-06T13:02:19.226Z,F100884,E100884,0.78,"{""x"":401,""y"":303,""width"":107,""height"":114}"
FRAME_001242,CAM_AC_MAIN,2025-10-10T08:58:24.226Z,F100513,E100513,0.78,"{""x"":481,""y"":235,""width"":81,""height"":133}"
FRAME_001243,CAM_ADMIN_LOBBY,2025-10-12T08:10:36.226Z,F100036,E100036,0.75,"{""x"":422,""y"":366,""width"":106,""height"":177}"
FRAME_001244,CAM_HOSTEL_A,2025-10-03T22:41:32.226Z,F100419,E100419,0.84,"{""x"":434,""y"":344,""width"":109,""height"":127}"
FRAME_001245,CAM_AC_MAIN,2025-10-24T13:57:29.226Z,F100204,E100204,0.89,"{""x"":266,""y"":125,""width"":111,""height"":119}"
FRAME_001246,CAM_ADMIN_LOBBY,2025-10-09T08:10:57.226Z,F100311,E100311,0.86,"{""x"":319,""y"":399,""width"":100,""height"":120}"
FRAME_001247,CAM_HOSTEL_A,2025-10-03T08:08:05.226Z,F100403,E100403,0.94,"{""x"":402,""y"":156,""width"":149,""height"":178}"
FRAME_001248,CAM_PARKING,2025-10-15T03:18:36.226Z,F100644,E100644,0.96,"{""x"":376,""y"":170,""width"":91,""height"":122}"
FRAME_001249,CAM_GYM_ENT,2025-09-25T05:37:25.226Z,F100816,E100816,0.8,"{""x"":262,""y"":212,""width"":106,""height"":122}"
FRAME_001250,CAM_LIB_ENT,2025-10-18T05:44:15.226Z,F100889,E100889,0.97,"{""x"":338,""y"":330,""width"":94,""height"":100}"
FRAME_001251,CAM_GYM_ENT,2025-10-04T09:39:42.226Z,F100083,E100083,0.86,"{""x"":415,""y"":239,""width"":127,""height"":147}"
FRAME_001252,CAM_ADMIN_LOBBY,2025-10-23T09:24:00.226Z,F100549,E100549,0.91,"{""x"":165,""y"":264,""width"":114,""height"":180}"
FRAME_001253,CAM_HOSTEL_A,2025-10-21T07:00:54.226Z,F100689,E100689,0.73,"{""x"":192,""y"":116,""width"":127,""height"":106}"
FRAME_001254,CAM_AC_MAIN,2025-10-12T03:01:40.226Z,F100136,E100136,0.84,"{""x"":233,""y"":314,""width"":143,""height"":118}"
FRAME_001255,CAM_HOSTEL_A,2025-10-06T11:30:28.226Z,F100299,E100299,0.82,"{""x"":318,""y"":348,""width"":134,""height"":127}"
FRAME_001256,CAM_PARKING,2025-10-09T15:13:27.226Z,F100800,E100800,0.99,"{""x"":314,""y"":220,""width"":146,""height"":104}"
FRAME_001257,CAM_LIB_ENT,2025-10-20T09:10:06.226Z,F100516,E100516,0.76,"{""x"":499,""y"":220,""width"":123,""height"":167}"
FRAME_001258,CAM_CAF_01,2025-10-07T11:19:08.226Z,F100390,E100390,0.73,"{""x"":219,""y"":228,""width"":112,""height"":166}"
FRAME_001259,CAM_PARKING,2025-10-08T16:13:49.226Z,F100057,E100057,0.98,"{""x"":113,""y"":238,""width"":89,""height"":169}"
FRAME_001260,CAM_ADMIN_LOBBY,2025-10-17T07:07:40.226Z,F100101,E100101,0.88,"{""x"":139,""y"":112,""width"":127,""height"":143}"
FRAME_001261,CAM_HOSTEL_A,2025-10-11T00:13:31.226Z,F100450,E100450,0.84,"{""x"":449,""y"":325,""width"":129,""height"":143}"
FRAME_001262,CAM_LAB_CORR,2025-10-09T08:58:32.226Z,F100320,E100320,0.99,"{""x"":168,""y"":142,""width"":88,""height"":162}"
FRAME_001263,CAM_LIB_ENT,2025-10-11T16:09:40.226Z,F100589,E100589,0.86,"{""x"":298,""y"":316,""width"":134,""height"":142}"
FRAME_001264,CAM_ADMIN_LOBBY,2025-09-30T17:16:32.226Z,F100082,E100082,0.98,"{""x"":497,""y"":340,""width"":144,""height"":173}"
FRAME_001265,CAM_ADMIN_LOBBY,2025-10-09T17:11:59.226Z,F100213,E100213,0.92,"{""x"":367,""y"":234,""width"":114,""height"":140}"
FRAME_001266,CAM_PARKING,2025-09-29T08:36:57.226Z,F100689,E100689,0.81,"{""x"":410,""y"":329,""width"":111,""height"":170}"
FRAME_001267,CAM_AC_MAIN,2025-10-07T15:28:29.226Z,F100346,E100346,0.98,"{""x"":119,""y"":186,""width"":90,""height"":132}"
FRAME_001268,CAM_PARKING,2025-10-13T03:11:44.226Z,F100612,E100612,0.91,"{""x"":313,""y"":199,""width"":87,""height"":100}"
FRAME_001269,CAM_LAB_CORR,2025-10-01T04:21:51.226Z,F100470,E100470,0.88,"{""x"":169,""y"":232,""width"":125,""height"":126}"
FRAME_001270,CAM_LIB_ENT,2025-10-04T18:23:43.226Z,F100044,E100044,0.89,"{""x"":256,""y"":345,""width"":105,""height"":116}"
FRAME_001271,CAM_LAB_CORR,2025-10-11T05:25:58.226Z,F100312,E100312,0.89,"{""x"":284,""y"":267,""width"":144,""height"":157}"
FRAME_001272,CAM_AC_MAIN,2025-10-06T05:28:38.226Z,F100064,E100064,0.81,"{""x"":309,""y"":161,""width"":135,""height"":149}"
FRAME_001273,CAM_ADMIN_LOBBY,2025-09-27T09:26:34.226Z,F100574,E100574,0.94,"{""x"":122,""y"":209,""width"":96,""height"":161}"
FRAME_001274,CAM_LIB_ENT,2025-10-21T04:50:19.226Z,F100568,E100568,0.98,"{""x"":236,""y"":138,""width"":134,""height"":135}"
FRAME_001275,CAM_ADMIN_LOBBY,2025-10-24T11:05:32.226Z,F100524,E100524,0.9,"{""x"":459,""y"":373,""width"":145,""height"":119}"
FRAME_001276,CAM_LIB_ENT,2025-10-24T15:33:04.226Z,F100679,E100679,0.99,"{""x"":156,""y"":372,""width"":94,""height"":161}"
FRAME_001277,CAM_LIB_ENT,2025-10-05T09:14:16.226Z,F100452,E100452,0.87,"{""x"":159,""y"":374,""width"":127,""height"":120}"
FRAME_001278,CAM_CAF_01,2025-10-24T10:39:01.226Z,F100338,E100338,0.96,"{""x"":315,""y"":363,""width"":118,""height"":152}"
FRAME_001279,CAM_PARKING,2025-10-12T12:06:00.226Z,F100381,E100381,0.87,"{""x"":357,""y"":106,""width"":121,""height"":165}"
FRAME_001280,CAM_ADMIN_LOBBY,2025-10-06T01:38:12.226Z,F100519,E100519,0.87,"{""x"":232,""y"":220,""width"":104,""height"":133}"
FRAME_001281,CAM_ADMIN_LOBBY,2025-10-22T15:34:16.226Z,F100538,E100538,0.82,"{""x"":106,""y"":159,""width"":83,""height"":167}"
FRAME_001282,CAM_PARKING,2025-10-08T06:36:46.226Z,F100039,E100039,0.8,"{""x"":337,""y"":129,""width"":145,""height"":169}"
FRAME_001283,CAM_GYM_ENT,2025-10-06T15:34:41.226Z,F100522,E100522,0.98,"{""x"":354,""y"":260,""width"":121,""height"":118}"
FRAME_001284,CAM_AC_MAIN,2025-10-18T05:30:49.226Z,F100898,E100898,0.8,"{""x"":230,""y"":312,""width"":91,""height"":167}"
FRAME_001285,CAM_GYM_ENT,2025-10-23T10:37:08.226Z,F100886,E100886,0.98,"{""x"":181,""y"":365,""width"":124,""height"":134}"
FRAME_001286,CAM_ADMIN_LOBBY,2025-10-06T16:22:36.226Z,F100051,E100051,0.98,"{""x"":184,""y"":313,""width"":149,""height"":112}"
FRAME_001287,CAM_LIB_ENT,2025-10-17T14:52:09.226Z,F100184,E100184,0.89,"{""x"":426,""y"":232,""width"":141,""height"":143}"
FRAME_001288,CAM_AC_MAIN,2025-09-29T11:51:55.226Z,F100398,E100398,0.71,"{""x"":222,""y"":313,""width"":149,""height"":102}"
FRAME_001289,CAM_HOSTEL_A,2025-10-08T09:29:49.226Z,F100147,E100147,0.71,"{""x"":245,""y"":239,""width"":126,""height"":102}"
FRAME_001290,CAM_AC_MAIN,2025-10-19T07:19:47.226Z,F100822,E100822,0.7,"{""x"":359,""y"":345,""width"":123,""height"":113}"
FRAME_001291,CAM_PARKING,2025-09-26T12:09:33.226Z,F100980,E100980,0.94,"{""x"":279,""y"":334,""width"":135,""height"":169}"
FRAME_001292,CAM_PARKING,2025-10-01T03:35:55.226Z,F100676,E100676,0.91,"{""x"":226,""y"":131,""width"":145,""height"":180}"
FRAME_001293,CAM_LIB_ENT,2025-10-13T15:30:14.226Z,F100952,E100952,0.89,"{""x"":296,""y"":203,""width"":141,""height"":158}"
FRAME_001294,CAM_LAB_CORR,2025-10-06T15:53:35.226Z,F100697,E100697,0.75,"{""x"":215,""y"":156,""width"":150,""height"":117}"
FRAME_001295,CAM_HOSTEL_A,2025-10-15T13:43:27.226Z,F100232,E100232,0.8,"{""x"":158,""y"":159,""width"":128,""height"":155}"
FRAME_001296,CAM_CAF_01,2025-10-08T15:21:13.226Z,F100388,E100388,0.8,"{""x"":142,""y"":364,""width"":135,""height"":145}"
FRAME_001297,CAM_HOSTEL_A,2025-10-20T15:21:33.226Z,F100204,E100204,0.9,"{""x"":428,""y"":155,""width"":98,""height"":121}"
FRAME_001298,CAM_AC_MAIN,2025-10-06T07:55:31.226Z,F100900,E100900,0.75,"{""x"":307,""y"":241,""width"":114,""height"":165}"
FRAME_001299,CAM_LIB_ENT,2025-10-08T12:19:27.226Z,F100930,E100930,0.74,"{""x"":267,""y"":225,""width"":128,""height"":155}"
FRAME_001300,CAM_CAF_01,2025-10-18T14:26:27.226Z,F100740,E100740,0.97,"{""x"":266,""y"":375,""width"":89,""height"":160}"
FRAME_001301,CAM_HOSTEL_A,2025-10-20T03:42:01.226Z,F100892,E100892,0.94,"{""x"":455,""y"":308,""width"":123,""height"":100}"
FRAME_001302,CAM_HOSTEL_A,2025-10-13T08:44:56.226Z,F100623,E100623,0.77,"{""x"":200,""y"":144,""width"":80,""height"":166}"
FRAME_001303,CAM_LIB_ENT,2025-09-25T10:15:20.226Z,F100520,E100520,0.85,"{""x"":368,""y"":322,""width"":83,""height"":109}"
FRAME_001304,CAM_AC_MAIN,2025-10-13T09:30:06.226Z,F100026,E100026,0.78,"{""x"":284,""y"":226,""width"":120,""height"":175}"
FRAME_001305,CAM_PARKING,2025-10-06T14:14:01.226Z,F100379,E100379,0.92,"{""x"":345,""y"":389,""width"":104,""height"":102}"
FRAME_001306,CAM_GYM_ENT,2025-10-07T02:40:38.226Z,F100298,E100298,0.71,"{""x"":463,""y"":186,""width"":130,""height"":176}"
FRAME_001307,CAM_ADMIN_LOBBY,2025-10-02T10:27:01.226Z,F100430,E100430,0.92,"{""x"":470,""y"":216,""width"":112,""height"":100}"
FRAME_001308,CAM_HOSTEL_A,2025-09-25T13:24:10.226Z,F100908,E100908,0.97,"{""x"":139,""y"":154,""width"":138,""height"":154}"
FRAME_001309,CAM_HOSTEL_A,2025-09-27T10:47:07.226Z,F100062,E100062,0.72,"{""x"":176,""y"":114,""width"":104,""height"":132}"
FRAME_001310,CAM_AC_MAIN,2025-09-25T16:20:32.226Z,F100033,E100033,0.96,"{""x"":447,""y"":225,""width"":143,""height"":123}"
FRAME_001311,CAM_LIB_ENT,2025-10-20T09:33:04.226Z,F100002,E100002,0.73,"{""x"":346,""y"":291,""width"":145,""height"":140}"
FRAME_001312,CAM_CAF_01,2025-10-06T15:31:46.226Z,F100865,E100865,0.77,"{""x"":389,""y"":296,""width"":103,""height"":168}"
FRAME_001313,CAM_AC_MAIN,2025-10-15T16:55:44.226Z,F100245,E100245,0.73,"{""x"":183,""y"":244,""width"":89,""height"":167}"
FRAME_001314,CAM_AC_MAIN,2025-09-25T08:27:20.226Z,F100177,E100177,0.79,"{""x"":151,""y"":106,""width"":116,""height"":178}"
FRAME_001315,CAM_ADMIN_LOBBY,2025-10-14T17:22:23.226Z,F100263,E100263,0.87,"{""x"":480,""y"":310,""width"":91,""height"":114}"
FRAME_001316,CAM_LAB_CORR,2025-09-26T04:09:59.226Z,F100595,E100595,0.98,"{""x"":154,""y"":167,""width"":90,""height"":164}"
FRAME_001317,CAM_HOSTEL_A,2025-10-04T05:08:34.226Z,F100872,E100872,0.78,"{""x"":500,""y"":368,""width"":134,""height"":108}"
FRAME_001318,CAM_HOSTEL_A,2025-10-01T17:43:20.226Z,F100510,E100510,0.96,"{""x"":169,""y"":136,""width"":128,""height"":125}"
FRAME_001319,CAM_PARKING,2025-10-24T07:42:14.226Z,F100931,E100931,0.79,"{""x"":206,""y"":190,""width"":115,""height"":101}"
FRAME_001320,CAM_LAB_CORR,2025-10-07T16:52:45.226Z,F100089,E100089,0.88,"{""x"":119,""y"":319,""width"":148,""height"":176}"
FRAME_001321,CAM_HOSTEL_A,2025-10-08T11:10:46.226Z,F100437,E100437,0.81,"{""x"":233,""y"":188,""width"":92,""height"":165}"
FRAME_001322,CAM_LAB_CORR,2025-10-17T14:37:59.226Z,F100010,E100010,0.73,"{""x"":120,""y"":100,""width"":129,""height"":123}"
FRAME_001323,CAM_PARKING,2025-10-20T04:54:02.226Z,F100136,E100136,0.97,"{""x"":300,""y"":351,""width"":88,""height"":121}"
FRAME_001324,CAM_CAF_01,2025-09-30T12:50:06.226Z,F100265,E100265,0.72,"{""x"":210,""y"":154,""width"":95,""height"":123}"
FRAME_001325,CAM_PARKING,2025-10-06T12:04:42.226Z,F100418,E100418,0.92,"{""x"":427,""y"":284,""width"":150,""height"":177}"
FRAME_001326,CAM_GYM_ENT,2025-10-05T11:15:49.226Z,F100859,E100859,0.72,"{""x"":127,""y"":103,""width"":81,""height"":133}"
FRAME_001327,CAM_GYM_ENT,2025-09-27T17:47:53.226Z,F100979,E100979,0.7,"{""x"":208,""y"":355,""width"":136,""height"":157}"
FRAME_001328,CAM_LIB_ENT,2025-10-23T05:41:03.226Z,F100308,E100308,0.73,"{""x"":107,""y"":360,""width"":131,""height"":166}"
FRAME_001329,CAM_GYM_ENT,2025-09-28T10:28:39.226Z,F100619,E100619,0.82,"{""x"":135,""y"":301,""width"":132,""height"":142}"
FRAME_001330,CAM_AC_MAIN,2025-10-08T13:24:42.226Z,F100137,E100137,0.88,"{""x"":331,""y"":324,""width"":127,""height"":119}"
FRAME_001331,CAM_LIB_ENT,2025-10-15T08:35:29.226Z,F100046,E100046,0.79,"{""x"":140,""y"":306,""width"":96,""height"":162}"
FRAME_001332,CAM_GYM_ENT,2025-10-16T10:28:45.226Z,F100655,E100655,0.89,"{""x"":146,""y"":203,""width"":130,""height"":141}"
FRAME_001333,CAM_PARKING,2025-10-21T10:19:21.226Z,F100197,E100197,0.94,"{""x"":199,""y"":182,""width"":124,""height"":179}"
FRAME_001334,CAM_LAB_CORR,2025-10-11T05:11:21.226Z,F100934,E100934,0.82,"{""x"":407,""y"":214,""width"":91,""height"":168}"
FRAME_001335,CAM_AC_MAIN,2025-10-17T02:53:22.226Z,F100299,E100299,0.91,"{""x"":104,""y"":326,""width"":127,""height"":180}"
FRAME_001336,CAM_ADMIN_LOBBY,2025-10-11T14:26:10.226Z,F100715,E100715,0.75,"{""x"":345,""y"":115,""width"":82,""height"":111}"
FRAME_001337,CAM_CAF_01,2025-10-23T08:44:53.226Z,F100355,E100355,0.99,"{""x"":266,""y"":315,""width"":137,""height"":167}"
FRAME_001338,CAM_LAB_CORR,2025-10-13T10:17:29.226Z,F100366,E100366,0.92,"{""x"":257,""y"":153,""width"":105,""height"":130}"
FRAME_001339,CAM_PARKING,2025-10-18T03:45:59.226Z,F100605,E100605,0.77,"{""x"":428,""y"":158,""width"":89,""height"":179}"
FRAME_001340,CAM_LIB_ENT,2025-10-19T08:05:04.226Z,F100898,E100898,0.7,"{""x"":456,""y"":225,""width"":101,""height"":119}"
FRAME_001341,CAM_AC_MAIN,2025-10-17T12:14:49.226Z,F100697,E100697,0.9,"{""x"":242,""y"":260,""width"":137,""height"":159}"
FRAME_001342,CAM_CAF_01,2025-09-25T16:53:06.226Z,F100576,E100576,0.95,"{""x"":232,""y"":120,""width"":94,""height"":164}"
FRAME_001343,CAM_HOSTEL_A,2025-10-17T20:44:58.226Z,F100261,E100261,0.86,"{""x"":363,""y"":222,""width"":143,""height"":154}"
FRAME_001344,CAM_ADMIN_LOBBY,2025-09-30T03:58:47.226Z,F100649,E100649,0.74,"{""x"":415,""y"":344,""width"":133,""height"":164}"
FRAME_001345,CAM_CAF_01,2025-10-13T11:18:21.226Z,F100200,E100200,0.95,"{""x"":211,""y"":400,""width"":115,""height"":147}"
FRAME_001346,CAM_CAF_01,2025-09-28T07:30:27.226Z,F100772,E100772,0.88,"{""x"":124,""y"":319,""width"":106,""height"":130}"
FRAME_001347,CAM_PARKING,2025-10-07T12:46:56.226Z,F100929,E100929,0.93,"{""x"":448,""y"":134,""width"":141,""height"":172}"
FRAME_001348,CAM_CAF_01,2025-09-29T08:24:26.226Z,F100929,E100929,0.9,"{""x"":340,""y"":335,""width"":101,""height"":124}"
FRAME_001349,CAM_PARKING,2025-10-15T12:42:13.226Z,F100156,E100156,0.7,"{""x"":361,""y"":373,""width"":110,""height"":132}"
FRAME_001350,CAM_ADMIN_LOBBY,2025-10-24T17:50:44.226Z,F100962,E100962,0.78,"{""x"":425,""y"":353,""width"":89,""height"":162}"
FRAME_001351,CAM_GYM_ENT,2025-10-02T17:44:32.226Z,F100847,E100847,0.72,"{""x"":363,""y"":211,""width"":132,""height"":175}"
FRAME_001352,CAM_PARKING,2025-10-24T03:54:56.226Z,F100773,E100773,0.7,"{""x"":338,""y"":252,""width"":133,""height"":107}"
FRAME_001353,CAM_ADMIN_LOBBY,2025-10-14T11:23:56.226Z,F100933,E100933,0.78,"{""x"":177,""y"":354,""width"":90,""height"":165}"
FRAME_001354,CAM_LIB_ENT,2025-09-30T15:03:34.226Z,F100595,E100595,0.74,"{""x"":274,""y"":107,""width"":104,""height"":131}"
FRAME_001355,CAM_ADMIN_LOBBY,2025-10-14T08:49:53.226Z,F100041,E100041,0.87,"{""x"":226,""y"":400,""width"":80,""height"":118}"
FRAME_001356,CAM_LIB_ENT,2025-10-05T10:33:53.226Z,F100054,E100054,0.81,"{""x"":314,""y"":220,""width"":90,""height"":166}"
FRAME_001357,CAM_GYM_ENT,2025-10-08T15:27:44.226Z,F100004,E100004,0.97,"{""x"":331,""y"":373,""width"":143,""height"":130}"
FRAME_001358,CAM_GYM_ENT,2025-10-04T17:31:43.226Z,F100024,E100024,0.81,"{""x"":238,""y"":278,""width"":135,""height"":170}"
FRAME_001359,CAM_HOSTEL_A,2025-10-06T12:19:53.226Z,F100095,E100095,0.82,"{""x"":479,""y"":166,""width"":124,""height"":112}"
FRAME_001360,CAM_CAF_01,2025-10-16T08:18:22.226Z,F100038,E100038,0.95,"{""x"":429,""y"":236,""width"":105,""height"":111}"
FRAME_001361,CAM_LAB_CORR,2025-10-08T23:22:16.226Z,F100640,E100640,0.97,"{""x"":341,""y"":316,""width"":125,""height"":153}"
FRAME_001362,CAM_AC_MAIN,2025-10-16T07:12:45.226Z,F100661,E100661,0.76,"{""x"":386,""y"":128,""width"":133,""height"":120}"
FRAME_001363,CAM_GYM_ENT,2025-10-23T14:58:18.226Z,F100150,E100150,0.84,"{""x"":285,""y"":281,""width"":96,""height"":169}"
FRAME_001364,CAM_AC_MAIN,2025-10-16T07:39:37.226Z,F100848,E100848,0.75,"{""x"":412,""y"":180,""width"":88,""height"":140}"
FRAME_001365,CAM_ADMIN_LOBBY,2025-10-05T05:05:03.226Z,F100244,E100244,0.89,"{""x"":139,""y"":120,""width"":130,""height"":128}"
FRAME_001366,CAM_HOSTEL_A,2025-10-14T02:45:44.226Z,F100536,E100536,0.91,"{""x"":107,""y"":124,""width"":146,""height"":144}"
FRAME_001367,CAM_CAF_01,2025-10-20T18:08:36.226Z,F100438,E100438,0.83,"{""x"":491,""y"":235,""width"":99,""height"":122}"
FRAME_001368,CAM_ADMIN_LOBBY,2025-10-24T09:50:53.226Z,F100554,E100554,0.74,"{""x"":354,""y"":389,""width"":105,""height"":109}"
FRAME_001369,CAM_GYM_ENT,2025-10-07T05:23:04.226Z,F100502,E100502,0.95,"{""x"":360,""y"":129,""width"":134,""height"":155}"
FRAME_001370,CAM_CAF_01,2025-10-23T06:12:36.226Z,F100543,E100543,0.72,"{""x"":479,""y"":385,""width"":94,""height"":133}"
FRAME_001371,CAM_LAB_CORR,2025-10-03T08:21:44.226Z,F100215,E100215,0.74,"{""x"":121,""y"":166,""width"":145,""height"":140}"
FRAME_001372,CAM_CAF_01,2025-10-04T12:34:57.226Z,F100813,E100813,0.85,"{""x"":284,""y"":173,""width"":143,""height"":118}"
FRAME_001373,CAM_AC_MAIN,2025-09-26T16:57:45.226Z,F100972,E100972,0.81,"{""x"":129,""y"":291,""width"":86,""height"":136}"
FRAME_001374,CAM_PARKING,2025-10-11T04:10:16.226Z,F100844,E100844,0.87,"{""x"":144,""y"":290,""width"":124,""height"":163}"
FRAME_001375,CAM_LIB_ENT,2025-10-22T14:56:43.226Z,F100439,E100439,0.81,"{""x"":205,""y"":245,""width"":97,""height"":179}"
FRAME_001376,CAM_LIB_ENT,2025-10-05T18:15:22.226Z,F100894,E100894,0.94,"{""x"":442,""y"":393,""width"":81,""height"":177}"
FRAME_001377,CAM_LIB_ENT,2025-10-05T10:01:02.226Z,F100136,E100136,0.72,"{""x"":482,""y"":175,""width"":120,""height"":160}"
FRAME_001378,CAM_GYM_ENT,2025-10-16T05:13:41.226Z,F100441,E100441,0.78,"{""x"":475,""y"":278,""width"":132,""height"":169}"
FRAME_001379,CAM_GYM_ENT,2025-09-28T07:57:01.226Z,F100186,E100186,0.8,"{""x"":103,""y"":253,""width"":117,""height"":154}"
